loan_id,no_of_dependents,self_employed,income_annum,loan_amount,loan_term,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2736,0, Yes,1200000,2800000,14,3200000,100000,3300000,1700000, Approved
2737,2, Yes,5800000,22800000,14,12100000,200000,20800000,4800000, Approved
2738,1, No,2500000,7600000,20,7400000,4200000,6400000,1900000, Approved
2739,1, Yes,600000,1400000,10,400000,500000,1300000,800000, Approved
2740,5, No,4900000,13000000,10,13300000,3700000,14700000,6500000, Approved
2741,2, Yes,9400000,37300000,14,7800000,15900000,27100000,7700000, Rejected
2742,2, No,5300000,19300000,16,14700000,400000,11600000,3700000, Rejected
2743,5, No,5100000,15800000,4,6000000,7700000,12600000,7000000, Approved
2744,4, Yes,2900000,8900000,18,400000,3400000,11200000,1600000, Approved
2745,1, No,9100000,34000000,12,8600000,1600000,32700000,8800000, Approved
2746,3, Yes,8800000,26700000,12,16000000,15300000,26900000,9600000, Approved
2747,4, No,2600000,8800000,10,4500000,4700000,10300000,1600000, Approved
2748,1, Yes,9700000,25500000,18,21900000,6200000,34800000,4900000, Approved
2749,5, Yes,600000,1200000,8,100000,700000,1600000,600000, Rejected
2750,0, Yes,4100000,11100000,16,6800000,5300000,8500000,4800000, Approved
2751,1, Yes,8000000,28000000,20,22400000,12600000,25600000,10600000, Approved
2752,2, No,8800000,26700000,16,12900000,15300000,20300000,10900000, Approved
2753,1, No,200000,300000,12,600000,300000,700000,100000, Approved
2754,0, Yes,3800000,11700000,2,100000,6700000,12500000,3100000, Approved
2755,3, No,6800000,21800000,10,16400000,9300000,19100000,5400000, Approved
2756,0, No,8600000,31800000,2,22600000,15900000,19600000,5100000, Approved
2757,2, Yes,2800000,8400000,10,8300000,4800000,10600000,1500000, Rejected
2758,0, No,8000000,29800000,12,600000,15700000,30800000,8400000, Approved
2759,2, Yes,2300000,5500000,16,4600000,2900000,7000000,1900000, Approved
2760,4, Yes,7600000,16200000,20,1900000,9300000,28500000,5500000, Approved
2761,2, No,2900000,11300000,12,700000,5100000,8100000,2600000, Approved
2762,4, No,7900000,25700000,18,4300000,300000,25300000,9800000, Approved
2763,2, No,1900000,4500000,6,2200000,3100000,4800000,2300000, Approved
2764,3, Yes,4600000,13600000,20,1300000,8900000,17200000,5900000, Approved
2765,1, No,2600000,7700000,6,3700000,4300000,8900000,3500000, Rejected
2766,2, No,2700000,6700000,8,7600000,800000,9200000,2300000, Rejected
2767,5, Yes,6300000,13200000,16,6700000,4000000,15200000,7100000, Rejected
2768,0, Yes,2600000,7500000,2,4200000,3900000,9600000,1400000, Approved
2769,4, Yes,7700000,23400000,6,3900000,3400000,20800000,10700000, Rejected
2770,0, Yes,7400000,16300000,16,11200000,13200000,28400000,5300000, Approved
2771,3, Yes,7300000,21600000,20,1900000,3800000,26400000,9300000, Approved
2772,1, No,2900000,7600000,2,800000,700000,10100000,2100000, Rejected
2773,3, Yes,6600000,16000000,10,1200000,4800000,13300000,6300000, Rejected
2774,2, Yes,2700000,9600000,14,5800000,200000,10200000,1900000, Approved
2775,3, Yes,8300000,27700000,4,20500000,15400000,21400000,7400000, Approved
2776,0, No,4900000,18500000,8,8800000,1700000,14700000,4900000, Approved
2777,4, Yes,7900000,30700000,10,10600000,13200000,30300000,6300000, Rejected
2778,5, Yes,8800000,21300000,14,8000000,6400000,28500000,9900000, Approved
2779,5, No,4000000,14100000,18,5800000,4100000,9400000,5400000, Approved
2780,4, Yes,3900000,9200000,12,2800000,2300000,12300000,5200000, Approved
2781,3, Yes,7700000,18900000,2,9300000,3000000,16700000,9300000, Approved
2782,1, Yes,3800000,10000000,16,5100000,2800000,10300000,4000000, Approved
2783,5, No,8000000,27000000,20,4500000,5200000,24800000,10400000, Approved
2784,5, Yes,3400000,11300000,20,6500000,3900000,9700000,2400000, Approved
2785,5, Yes,5500000,18800000,12,3300000,700000,21000000,5000000, Approved
2786,0, No,7700000,29300000,14,6200000,11800000,23400000,4700000, Approved
2787,5, No,4000000,9400000,4,200000,0,12100000,2000000, Approved
2788,5, Yes,5900000,22600000,18,2300000,4200000,16500000,6800000, Approved
2789,0, Yes,2600000,9900000,20,3600000,1500000,5200000,2000000, Rejected
2790,3, No,6600000,22200000,12,8900000,2200000,18700000,8500000, Approved
2791,0, Yes,1000000,3000000,18,2200000,700000,3500000,900000, Rejected
2792,4, Yes,800000,2800000,16,900000,1400000,2300000,600000, Approved
2793,0, No,3200000,6300000,6,6700000,5200000,8100000,3600000, Approved
2794,4, No,8400000,23400000,12,18700000,9100000,27500000,6700000, Rejected
2795,3, Yes,5800000,17600000,6,4900000,4200000,18800000,6600000, Approved
2796,0, Yes,7300000,28100000,10,13700000,1200000,16300000,8900000, Approved
2797,1, No,3900000,8000000,6,100000,1900000,9800000,4000000, Rejected
2798,2, Yes,4600000,16000000,4,0,4000000,12300000,4200000, Approved
2799,0, No,3600000,12300000,2,5200000,3000000,14300000,5400000, Approved
2800,4, No,7500000,28700000,20,4600000,3500000,15200000,5700000, Rejected
2801,1, No,5200000,15000000,12,3200000,7200000,16500000,5100000, Approved
2802,3, Yes,4400000,10000000,8,5900000,5200000,11700000,4100000, Approved
2803,1, Yes,5100000,12900000,14,6700000,6700000,14400000,3900000, Rejected
2804,0, No,6000000,23600000,6,13800000,2700000,23400000,8800000, Approved
2805,2, No,3800000,11400000,6,1000000,4000000,12100000,2800000, Approved
2806,3, No,2800000,10900000,2,600000,2400000,5600000,3600000, Approved
2807,5, Yes,6500000,18300000,4,8100000,400000,21700000,7000000, Rejected
2808,2, Yes,1600000,6400000,4,1000000,300000,5500000,1100000, Approved
2809,4, No,5500000,18600000,12,13500000,6200000,19700000,7300000, Approved
2810,0, Yes,9600000,20100000,16,7200000,2300000,34500000,7400000, Rejected
2811,0, No,7000000,27800000,16,11500000,3700000,16000000,8200000, Approved
2812,2, No,4000000,8100000,16,3500000,2100000,15100000,3100000, Rejected
2813,1, Yes,8100000,30900000,12,13600000,9800000,17900000,7500000, Rejected
2814,2, Yes,6600000,22800000,8,6100000,10000000,18000000,6400000, Rejected
2815,5, No,4100000,10200000,12,6200000,2200000,13700000,4300000, Rejected
2816,1, No,6600000,24800000,4,8600000,4100000,16700000,6100000, Approved
2817,4, No,5100000,12200000,14,2700000,6000000,18300000,3400000, Rejected
2818,4, No,8200000,25200000,18,5800000,8900000,28500000,10500000, Approved
2819,1, Yes,9500000,24400000,14,25500000,6700000,29500000,6300000, Approved
2820,0, Yes,7600000,27600000,2,10000000,11200000,27600000,6800000, Approved
2821,2, Yes,8400000,20800000,12,6700000,12300000,18500000,10100000, Rejected
2822,4, No,7600000,25100000,4,4600000,13200000,27400000,4300000, Approved
2823,4, Yes,1400000,3700000,12,3100000,900000,5100000,1800000, Approved
2824,4, Yes,2700000,6800000,10,4700000,2600000,7400000,2700000, Rejected
2825,1, Yes,200000,500000,10,500000,200000,500000,200000, Approved
2826,3, No,600000,2100000,16,700000,400000,2400000,500000, Approved
2827,4, No,5200000,12900000,16,3400000,4100000,16800000,7500000, Approved
2828,0, Yes,5100000,11600000,10,8700000,1300000,10700000,7000000, Rejected
2829,4, Yes,9200000,18600000,2,26900000,4200000,33300000,9700000, Approved
2830,5, No,6500000,23200000,18,6700000,1400000,13400000,7200000, Approved
2831,0, No,8500000,21000000,6,3600000,9600000,27500000,11300000, Approved
2832,4, No,2000000,6000000,12,1300000,1900000,6300000,2300000, Approved
2833,4, Yes,7500000,18000000,20,200000,12800000,23500000,9700000, Rejected
2834,0, Yes,7500000,28900000,10,21700000,10700000,24700000,9900000, Approved
2835,2, No,2000000,4300000,16,5100000,200000,5700000,2800000, Rejected
2836,3, Yes,1400000,2700000,14,3800000,200000,3600000,1700000, Approved
2837,1, Yes,1700000,5600000,2,3100000,2600000,6700000,1600000, Approved
2838,2, Yes,5300000,14900000,6,10600000,2100000,17000000,3200000, Rejected
2839,4, No,8900000,30100000,2,20600000,12900000,20700000,10300000, Approved
2840,3, No,9700000,35300000,4,11500000,9500000,33700000,7200000, Approved
2841,5, No,9000000,25900000,4,11100000,11100000,31300000,8100000, Rejected
2842,2, Yes,8500000,30900000,6,5700000,9900000,19800000,7400000, Approved
2843,1, No,3500000,10900000,4,8800000,6200000,13600000,2800000, Approved
2844,1, No,500000,1400000,6,1100000,0,1900000,500000, Rejected
2845,3, No,8900000,19100000,6,2300000,16500000,29900000,10400000, Approved
2846,2, Yes,7800000,27200000,18,6000000,6000000,26400000,4300000, Approved
2847,5, Yes,9800000,27800000,6,2400000,14900000,32800000,9500000, Approved
2848,0, No,5200000,19000000,14,11900000,500000,19400000,4400000, Approved
2849,4, No,7400000,19400000,16,16400000,14200000,23500000,6500000, Approved
2850,3, Yes,1200000,3300000,6,700000,900000,2900000,1400000, Approved
2851,1, Yes,1000000,3200000,2,100000,200000,3300000,900000, Approved
2852,3, Yes,9500000,32500000,14,2800000,14300000,36000000,4700000, Approved
2853,3, No,4500000,11700000,18,8700000,2800000,12700000,4500000, Approved
2854,2, No,4900000,16000000,12,8700000,7100000,10000000,5700000, Approved
2855,3, Yes,700000,2500000,8,1900000,1200000,1700000,400000, Rejected
2856,0, No,9400000,28300000,20,22500000,14800000,30800000,10100000, Approved
2857,3, Yes,8300000,31400000,6,1000000,1600000,17200000,6100000, Rejected
2858,4, Yes,5600000,13000000,4,10500000,9100000,11400000,6400000, Approved
2859,5, Yes,4400000,12300000,8,2400000,500000,12900000,6300000, Approved
2860,3, No,2100000,5400000,8,5200000,3700000,6200000,1000000, Approved
2861,1, Yes,4400000,10600000,4,6600000,7700000,15100000,5000000, Rejected
2862,0, No,6300000,19600000,6,15900000,10400000,13300000,5900000, Rejected
2863,4, No,9900000,30000000,18,10400000,8000000,29300000,13800000, Rejected
2864,3, No,700000,1600000,20,600000,900000,2300000,700000, Approved
2865,4, No,3600000,12400000,14,10400000,2400000,9100000,2600000, Rejected
2866,1, Yes,5600000,21000000,2,3200000,6300000,22100000,6100000, Approved
2867,3, Yes,1000000,3700000,8,3000000,1300000,4000000,1300000, Approved
2868,5, Yes,6400000,15600000,8,14200000,2900000,20400000,8000000, Approved
2869,0, No,8900000,19100000,2,8300000,15000000,19000000,8800000, Approved
2870,4, No,9900000,26100000,2,14500000,5000000,23600000,9300000, Rejected
2871,2, Yes,4000000,8600000,4,10200000,2700000,14300000,2400000, Approved
2872,0, Yes,7300000,25700000,10,14000000,3100000,29000000,6000000, Approved
2873,1, No,8100000,25400000,6,4500000,13200000,23200000,4400000, Rejected
2874,4, Yes,6800000,22100000,4,3700000,4600000,18900000,9200000, Approved
2875,0, Yes,2600000,8200000,8,6000000,4900000,7500000,2000000, Approved
2876,5, Yes,300000,1100000,20,600000,400000,700000,200000, Approved
2877,2, Yes,2400000,7500000,4,3100000,700000,5600000,2400000, Approved
2878,0, No,6000000,20600000,12,3400000,10700000,17200000,8200000, Rejected
2879,4, Yes,3800000,11100000,16,11300000,7400000,11700000,4700000, Approved
2880,0, Yes,7000000,22100000,14,10000000,6400000,26100000,5800000, Rejected
2881,0, Yes,5400000,12900000,16,11200000,3100000,18200000,7400000, Rejected
2882,1, No,6400000,16400000,6,12400000,10900000,23900000,8900000, Rejected
2883,5, Yes,7000000,24000000,14,10300000,5700000,21100000,4700000, Rejected
2884,2, Yes,2100000,4600000,4,5400000,0,7400000,1400000, Rejected
2885,4, Yes,4400000,15000000,12,5700000,800000,11400000,2400000, Rejected
2886,0, No,8000000,31000000,8,4900000,9500000,29600000,5700000, Approved
2887,2, Yes,3900000,8300000,18,800000,300000,9900000,2300000, Rejected
2888,0, No,4700000,15200000,10,11100000,8000000,9600000,3200000, Approved
2889,0, No,6800000,21200000,14,0,8700000,16500000,10000000, Rejected
2890,0, Yes,1800000,6500000,12,3500000,0,6100000,1900000, Approved
2891,3, Yes,8600000,32000000,4,11400000,3300000,18600000,4900000, Approved
2892,1, Yes,3600000,13700000,10,9900000,2400000,8900000,4100000, Rejected
2893,1, Yes,6800000,22900000,6,500000,11100000,13800000,5600000, Approved
2894,3, Yes,1100000,4100000,20,800000,1100000,3700000,600000, Approved
2895,4, Yes,4000000,8400000,8,7400000,4900000,11900000,4000000, Approved
2896,1, No,2500000,5900000,12,7400000,600000,6300000,3700000, Approved
2897,2, No,5400000,17400000,10,5900000,1400000,18100000,4300000, Rejected
2898,5, No,6600000,13600000,4,11700000,8400000,14600000,5400000, Approved
2899,4, No,6000000,14900000,2,6900000,7700000,18000000,6500000, Rejected
2900,0, Yes,2200000,8300000,10,3600000,1700000,4300000,1900000, Approved
2901,1, No,8800000,18500000,10,14400000,3200000,26600000,11300000, Approved
2902,0, Yes,4000000,10300000,4,11100000,1200000,15200000,2600000, Approved
2903,4, Yes,3600000,12400000,18,5300000,100000,10200000,1900000, Rejected
2904,5, Yes,8100000,22500000,2,4800000,6100000,16900000,6000000, Approved
2905,3, Yes,5200000,11000000,12,8900000,5100000,16000000,7600000, Approved
2906,5, No,1100000,2800000,14,100000,500000,4200000,700000, Rejected
2907,2, No,7500000,29800000,4,5500000,2200000,20800000,4000000, Approved
2908,5, No,7700000,20300000,12,21300000,13300000,18900000,9600000, Approved
2909,0, No,5700000,21400000,8,3200000,1900000,17200000,3800000, Rejected
2910,3, Yes,5000000,13900000,8,12300000,6700000,18100000,4800000, Approved
2911,5, No,500000,1200000,16,600000,600000,1500000,200000, Rejected
2912,3, No,8900000,21300000,10,18700000,2600000,31800000,8800000, Rejected
2913,1, No,1700000,6600000,4,2800000,1900000,6100000,1300000, Approved
2914,4, Yes,500000,1300000,18,1400000,0,1600000,300000, Approved
2915,3, Yes,9900000,36500000,16,17300000,18500000,22300000,9800000, Approved
2916,1, No,8400000,21800000,2,4000000,11000000,18200000,6600000, Rejected
2917,3, Yes,500000,1700000,4,500000,600000,1400000,400000, Approved
2918,2, No,1700000,5700000,10,4900000,2700000,4500000,1800000, Approved
2919,1, Yes,6500000,18300000,10,11900000,8600000,19200000,4500000, Approved
2920,1, No,8900000,28400000,6,21600000,5500000,26200000,7900000, Approved
2921,1, No,400000,1400000,4,200000,100000,1500000,500000, Approved
2922,3, No,5700000,12300000,6,7900000,11000000,20000000,5500000, Rejected
2923,0, Yes,9600000,23800000,12,25200000,15800000,27000000,8300000, Rejected
2924,0, Yes,8500000,20000000,16,13300000,7400000,17700000,8900000, Approved
2925,0, No,4000000,11500000,8,4500000,2800000,8400000,5900000, Rejected
2926,2, Yes,6300000,18100000,6,7900000,8200000,13200000,5400000, Approved
2927,3, Yes,4000000,14700000,8,3000000,6200000,8900000,4200000, Rejected
2928,4, No,9400000,32200000,6,27600000,11800000,19500000,8600000, Approved
2929,5, Yes,4100000,15500000,10,10500000,1100000,15200000,3600000, Approved
2930,4, Yes,1100000,4400000,6,1000000,700000,4300000,1500000, Rejected
2931,3, No,8700000,24800000,20,25300000,8700000,31100000,4300000, Rejected
2932,4, Yes,4900000,12800000,2,200000,4900000,14700000,7000000, Approved
2933,1, Yes,2800000,9100000,14,2400000,4200000,10400000,3000000, Rejected
2934,0, No,9600000,23200000,18,1000000,17600000,22200000,8800000, Rejected
2935,3, Yes,6900000,19000000,14,4200000,3700000,19400000,4900000, Rejected
2936,2, Yes,2300000,8100000,2,1800000,3100000,4600000,3100000, Approved
2937,2, No,6800000,21300000,20,7800000,7000000,25900000,9600000, Approved
2938,1, Yes,2200000,5400000,16,5900000,0,4800000,1200000, Approved
2939,2, No,5900000,19800000,20,7800000,1500000,19700000,8500000, Rejected
2940,1, Yes,7000000,20300000,18,11600000,13100000,17100000,9000000, Approved
2941,1, Yes,9600000,34100000,20,26100000,19000000,20800000,12400000, Approved
2942,0, No,6500000,14500000,12,9000000,11900000,20800000,3400000, Approved
2943,2, Yes,3800000,7600000,20,1700000,5200000,9200000,5600000, Approved
2944,2, No,9400000,25100000,20,19400000,2100000,22300000,5900000, Approved
2945,0, No,2100000,8200000,4,3900000,3800000,5900000,1700000, Approved
2946,1, Yes,8500000,26200000,8,22800000,6400000,32500000,12700000, Approved
2947,5, Yes,3800000,12000000,2,6200000,5300000,10300000,4200000, Approved
2948,1, Yes,3400000,9700000,20,3500000,6400000,10300000,4800000, Approved
2949,1, Yes,5600000,11700000,6,4500000,800000,19000000,3900000, Approved
2950,0, Yes,8500000,33700000,10,18800000,8900000,29000000,12200000, Rejected
2951,4, Yes,2100000,5500000,18,100000,0,6600000,2000000, Rejected
2952,4, No,400000,1500000,4,300000,0,1600000,600000, Approved
2953,4, No,7900000,31500000,20,14300000,3800000,23800000,7500000, Rejected
2954,5, No,6900000,19200000,12,10000000,5000000,24900000,9000000, Rejected
2955,0, Yes,1800000,3900000,2,2200000,700000,3500000,1200000, Approved
2956,0, Yes,1200000,3200000,18,2100000,600000,2400000,1200000, Rejected
2957,3, No,3600000,9800000,12,600000,1300000,7500000,2200000, Approved
2958,1, No,7200000,22800000,2,15000000,8700000,21300000,9500000, Approved
2959,5, No,9400000,21800000,6,13300000,11700000,24800000,6800000, Approved
2960,5, No,9000000,24200000,4,12400000,5500000,18100000,11900000, Approved
2961,1, Yes,1000000,2100000,8,2900000,1300000,2200000,1400000, Approved
2962,3, No,5600000,19900000,16,14000000,4200000,16100000,4500000, Approved
2963,1, No,900000,2600000,4,400000,700000,2900000,900000, Rejected
2964,5, Yes,9000000,19100000,14,11300000,800000,18300000,4900000, Rejected
2965,2, No,3100000,9000000,20,5000000,5600000,7100000,4000000, Approved
2966,1, Yes,8000000,20700000,6,1000000,11700000,23200000,11300000, Approved
2967,4, Yes,3500000,11300000,16,1400000,3800000,10100000,3700000, Approved
2968,4, No,3900000,12600000,8,8200000,2500000,12300000,4500000, Approved
2969,2, No,9700000,34500000,10,10600000,7600000,24800000,5900000, Approved
2970,4, No,4500000,15800000,14,8900000,6900000,15200000,4400000, Rejected
2971,5, No,6800000,24800000,8,13000000,13500000,23300000,4800000, Approved
2972,2, No,6300000,18600000,14,9900000,11900000,16100000,7500000, Approved
2973,2, No,4900000,18500000,8,12900000,5000000,10200000,5800000, Rejected
2974,0, No,4800000,18600000,6,12300000,5900000,16800000,4000000, Approved
2975,5, No,7500000,15800000,18,7800000,6500000,22400000,8400000, Rejected
2976,5, No,5200000,13900000,4,7800000,4500000,12000000,7000000, Rejected
2977,3, Yes,9400000,30900000,20,22800000,17700000,19300000,9000000, Approved
2978,5, No,3200000,10000000,14,2900000,3800000,8600000,3500000, Approved
2979,1, Yes,3600000,13200000,20,8900000,3600000,13900000,2900000, Rejected
2980,1, Yes,3400000,7200000,8,4300000,6600000,11500000,3900000, Approved
2981,3, No,2100000,8200000,6,900000,2900000,4900000,1000000, Approved
2982,1, No,7200000,15100000,8,2600000,8300000,21700000,8200000, Rejected
2983,5, No,4500000,16900000,18,2700000,2500000,10700000,5600000, Rejected
